Simulation_Number,T0,T1,Percentage_Change,Class
49133,1,0.999712208,-0.0003,Volatility
49134,1,0.999488477,-0.0005,Volatility
49135,1,1.0149209,0.0149,Volatility
49136,1,0.991857305,-0.0081,Volatility
49137,1,1.004835483,0.0048,Volatility
49138,1,1.011287037,0.0113,Volatility
49139,1,1.012090082,0.0121,Volatility
49140,1,0.984830267,-0.0152,Volatility
49141,1,1.007378039,0.0074,Volatility
49142,1,0.989555651,-0.0104,Volatility
49143,1,1.015671998,0.0157,Volatility
49144,1,1.006318593,0.0063,Volatility
49145,1,0.991145229,-0.0089,Volatility
49146,1,1.018336796,0.0183,Volatility
49147,1,0.995322918,-0.0047,Volatility
49148,1,1.015255791,0.0153,Volatility
49149,1,0.991737598,-0.0083,Volatility
49150,1,0.98770545,-0.0123,Volatility
49151,1,0.999338597,-0.0007,Volatility
49152,1,0.979743139,-0.0203,Volatility
49153,1,1.009118529,0.0091,Volatility
49154,1,0.981565351,-0.0184,Volatility
49155,1,1.009060778,0.0091,Volatility
49156,1,1.008898473,0.0089,Volatility
49157,1,1.014549122,0.0145,Volatility
49158,1,1.018992988,0.019,Volatility
49159,1,0.987683063,-0.0123,Volatility
49160,1,1.000851588,0.0009,Volatility
49161,1,1.032954091,0.033,Volatility
49162,1,1.013246503,0.0132,Volatility
49163,1,1.024042116,0.024,Volatility
49164,1,0.991195274,-0.0088,Volatility
49165,1,0.993261795,-0.0067,Volatility
49166,1,1.005875454,0.0059,Volatility
49167,1,0.997722051,-0.0023,Volatility
49168,1,1.00896633,0.009,Volatility
49169,1,0.971652321,-0.0283,Volatility
49170,1,1.016583498,0.0166,Volatility
49171,1,0.981634216,-0.0184,Volatility
49172,1,1.00207996,0.0021,Volatility
49173,1,1.00994186,0.0099,Volatility
49174,1,1.014099942,0.0141,Volatility
49175,1,1.003036159,0.003,Volatility
49176,1,0.993157944,-0.0068,Volatility
49177,1,1.009464349,0.0095,Volatility
49178,1,1.008551672,0.0086,Volatility
49179,1,0.99898691,-0.001,Volatility
49180,1,0.991546802,-0.0085,Volatility
49181,1,1.008841688,0.0088,Volatility
49182,1,1.008563022,0.0086,Volatility
49183,1,1.007648187,0.0076,Volatility
49184,1,0.981165597,-0.0188,Volatility
49185,1,1.006961813,0.007,Volatility
49186,1,1.027988696,0.028,Volatility
49187,1,0.997610097,-0.0024,Volatility
49188,1,1.008524662,0.0085,Volatility
49189,1,0.996640026,-0.0034,Volatility
49190,1,1.013830297,0.0138,Volatility
49191,1,0.977350495,-0.0226,Volatility
49192,1,0.989607046,-0.0104,Volatility
49193,1,0.989068235,-0.0109,Volatility
49194,1,0.993470593,-0.0065,Volatility
49195,1,1.000556935,0.0006,Volatility
49196,1,1.017665705,0.0177,Volatility
49197,1,0.978906031,-0.0211,Volatility
49198,1,1.004148884,0.0041,Volatility
49199,1,0.986881286,-0.0131,Volatility
49200,1,0.993432699,-0.0066,Volatility
49201,1,1.005151073,0.0052,Volatility
49202,1,1.012242861,0.0122,Volatility
49203,1,0.995887013,-0.0041,Volatility
49204,1,0.98403386,-0.016,Volatility
49205,1,1.020560986,0.0206,Volatility
49206,1,1.032275217,0.0323,Volatility
49207,1,0.998157119,-0.0018,Volatility
49208,1,0.994560477,-0.0054,Volatility
49209,1,1.005067038,0.0051,Volatility
49210,1,1.007534229,0.0075,Volatility
49211,1,0.983182121,-0.0168,Volatility
49212,1,1.014016886,0.014,Volatility
49213,1,0.992096118,-0.0079,Volatility
49214,1,0.980149281,-0.0199,Volatility
49215,1,1.025847539,0.0258,Volatility
49216,1,1.015706122,0.0157,Volatility
49217,1,0.999041126,-0.001,Volatility
49218,1,1.002307924,0.0023,Volatility
49219,1,1.009372577,0.0094,Volatility
49220,1,0.99116551,-0.0088,Volatility
49221,1,1.02217465,0.0222,Volatility
49222,1,1.007096761,0.0071,Volatility
49223,1,1.005186744,0.0052,Volatility
49224,1,1.01815871,0.0182,Volatility
49225,1,0.994970581,-0.005,Volatility
49226,1,1.003390218,0.0034,Volatility
49227,1,0.994613236,-0.0054,Volatility
49228,1,1.015667187,0.0157,Volatility
49229,1,1.001353457,0.0014,Volatility
49230,1,1.00409327,0.0041,Volatility
49231,1,0.980924979,-0.0191,Volatility
49232,1,0.974250393,-0.0257,Volatility
49233,1,0.994433727,-0.0056,Volatility
49234,1,1.01970071,0.0197,Volatility
49235,1,1.013112531,0.0131,Volatility
49236,1,1.028109853,0.0281,Volatility
49237,1,1.016836557,0.0168,Volatility
49238,1,1.007709822,0.0077,Volatility
49239,1,1.00852259,0.0085,Volatility
49240,1,0.989808289,-0.0102,Volatility
49241,1,1.000459826,0.0005,Volatility
49242,1,1.001244416,0.0012,Volatility
49243,1,0.977143141,-0.0229,Volatility
49244,1,1.001310989,0.0013,Volatility
49245,1,0.977600751,-0.0224,Volatility
49246,1,1.012081866,0.0121,Volatility
49247,1,1.01895423,0.019,Volatility
49248,1,1.006024742,0.006,Volatility
49249,1,1.002890115,0.0029,Volatility
49250,1,0.974612256,-0.0254,Volatility
49251,1,1.001671963,0.0017,Volatility
49252,1,1.02864846,0.0286,Volatility
49253,1,1.000091205,0.0001,Volatility
49254,1,1.017260449,0.0173,Volatility
49255,1,1.007029416,0.007,Volatility
49256,1,0.975604035,-0.0244,Volatility
49257,1,0.999466028,-0.0005,Volatility
49258,1,1.011296522,0.0113,Volatility
49259,1,0.997950617,-0.002,Volatility
49260,1,1.003636152,0.0036,Volatility
49261,1,0.997291739,-0.0027,Volatility
49262,1,0.99201063,-0.008,Volatility
49263,1,0.987755686,-0.0122,Volatility
49264,1,0.992398571,-0.0076,Volatility
49265,1,1.001276865,0.0013,Volatility
49266,1,0.981104437,-0.0189,Volatility
49267,1,0.997004892,-0.003,Volatility
49268,1,0.986691311,-0.0133,Volatility
49269,1,0.999735587,-0.0003,Volatility
49270,1,1.001283804,0.0013,Volatility
49271,1,0.999574717,-0.0004,Volatility
49272,1,0.998994247,-0.001,Volatility
49273,1,0.998414778,-0.0016,Volatility
49274,1,1.007100944,0.0071,Volatility
49275,1,0.996724585,-0.0033,Volatility
49276,1,0.98907821,-0.0109,Volatility
49277,1,0.988477346,-0.0115,Volatility
49278,1,0.971498763,-0.0285,Volatility
49279,1,1.009401077,0.0094,Volatility
49280,1,0.998133439,-0.0019,Volatility
49281,1,0.984988507,-0.015,Volatility
49282,1,0.980545036,-0.0195,Volatility
49283,1,1.007088763,0.0071,Volatility
49284,1,1.006829738,0.0068,Volatility
49285,1,0.995755625,-0.0042,Volatility
49286,1,0.98652538,-0.0135,Volatility
49287,1,0.996526011,-0.0035,Volatility
49288,1,0.991902171,-0.0081,Volatility
49289,1,1.003280743,0.0033,Volatility
49290,1,1.019100631,0.0191,Volatility
49291,1,1.006205094,0.0062,Volatility
49292,1,0.982895475,-0.0171,Volatility
49293,1,1.021578439,0.0216,Volatility
49294,1,0.978425887,-0.0216,Volatility
49295,1,0.993121257,-0.0069,Volatility
49296,1,0.988150304,-0.0118,Volatility
49297,1,1.02358881,0.0236,Volatility
49298,1,0.988261515,-0.0117,Volatility
49299,1,1.002706975,0.0027,Volatility
49300,1,1.011062117,0.0111,Volatility
49301,1,1.007084174,0.0071,Volatility
49302,1,0.992489193,-0.0075,Volatility
49303,1,0.993865538,-0.0061,Volatility
49304,1,0.984332337,-0.0157,Volatility
49305,1,0.9792182,-0.0208,Volatility
49306,1,0.988850284,-0.0111,Volatility
49307,1,1.018537149,0.0185,Volatility
49308,1,1.006926666,0.0069,Volatility
49309,1,0.993489057,-0.0065,Volatility
49310,1,1.001448585,0.0014,Volatility
49311,1,1.008325308,0.0083,Volatility
49312,1,0.995350116,-0.0046,Volatility
49313,1,0.999493114,-0.0005,Volatility
49314,1,0.994787973,-0.0052,Volatility
49315,1,0.993441119,-0.0066,Volatility
49316,1,1.009242786,0.0092,Volatility
49317,1,1.011590869,0.0116,Volatility
49318,1,0.985818964,-0.0142,Volatility
49319,1,1.003284987,0.0033,Volatility
49320,1,1.001329524,0.0013,Volatility
49321,1,1.013284161,0.0133,Volatility
49322,1,0.988419122,-0.0116,Volatility
49323,1,1.002704087,0.0027,Volatility
49324,1,0.980499911,-0.0195,Volatility
49325,1,1.014174933,0.0142,Volatility
49326,1,1.004941074,0.0049,Volatility
49327,1,1.004767735,0.0048,Volatility
49328,1,1.012960343,0.013,Volatility
49329,1,1.00928288,0.0093,Volatility
49330,1,1.007359351,0.0074,Volatility
49331,1,1.014530091,0.0145,Volatility
49332,1,1.007444092,0.0074,Volatility
49333,1,1.004849513,0.0048,Volatility
49334,1,0.995636317,-0.0044,Volatility
49335,1,1.030068757,0.0301,Volatility
49336,1,1.02055935,0.0206,Volatility
49337,1,1.01257682,0.0126,Volatility
49338,1,1.02347694,0.0235,Volatility
49339,1,1.0082038,0.0082,Volatility
49340,1,1.000118861,0.0001,Volatility
49341,1,1.008772533,0.0088,Volatility
49342,1,1.023188245,0.0232,Volatility
49343,1,1.008555409,0.0086,Volatility
49344,1,0.995014611,-0.005,Volatility
49345,1,1.009776954,0.0098,Volatility
49346,1,0.996893118,-0.0031,Volatility
49347,1,1.004291325,0.0043,Volatility
49348,1,1.011317072,0.0113,Volatility
49349,1,1.013056097,0.0131,Volatility
49350,1,1.01369424,0.0137,Volatility
49351,1,0.975347306,-0.0247,Volatility
49352,1,1.002532403,0.0025,Volatility
49353,1,0.987556994,-0.0124,Volatility
49354,1,1.003455111,0.0035,Volatility
49355,1,1.007516133,0.0075,Volatility
49356,1,0.998550842,-0.0014,Volatility
49357,1,0.993610091,-0.0064,Volatility
49358,1,1.01333612,0.0133,Volatility
49359,1,0.986627945,-0.0134,Volatility
49360,1,0.985173677,-0.0148,Volatility
49361,1,1.024988194,0.025,Volatility
49362,1,0.996571571,-0.0034,Volatility
49363,1,1.002162234,0.0022,Volatility
49364,1,1.016046831,0.016,Volatility
49365,1,0.979741694,-0.0203,Volatility
49366,1,1.027708301,0.0277,Volatility
49367,1,1.020773529,0.0208,Volatility
49368,1,1.025576611,0.0256,Volatility
49369,1,0.985164317,-0.0148,Volatility
49370,1,0.992238862,-0.0078,Volatility
49371,1,0.99699822,-0.003,Volatility
49372,1,1.013450747,0.0135,Volatility
49373,1,1.005447724,0.0054,Volatility
49374,1,1.041573336,0.0416,Volatility
49375,1,1.002995223,0.003,Volatility
49376,1,0.996372305,-0.0036,Volatility
49377,1,1.00143989,0.0014,Volatility
49378,1,0.989536469,-0.0105,Volatility
49379,1,0.984004611,-0.016,Volatility
49380,1,0.99913442,-0.0009,Volatility
49381,1,0.985407858,-0.0146,Volatility
49382,1,1.00635559,0.0064,Volatility
49383,1,1.022893004,0.0229,Volatility
49384,1,0.984754256,-0.0152,Volatility
49385,1,1.019892838,0.0199,Volatility
49386,1,1.036207951,0.0362,Volatility
49387,1,0.986600371,-0.0134,Volatility
49388,1,0.976594802,-0.0234,Volatility
49389,1,1.007024372,0.007,Volatility
49390,1,0.969884098,-0.0301,Volatility
49391,1,0.979485937,-0.0205,Volatility
49392,1,1.001571465,0.0016,Volatility
49393,1,1.033388546,0.0334,Volatility
49394,1,1.020290237,0.0203,Volatility
49395,1,0.977653573,-0.0223,Volatility
49396,1,0.994007195,-0.006,Volatility
49397,1,0.9941096,-0.0059,Volatility
49398,1,1.011283164,0.0113,Volatility
49399,1,0.99153729,-0.0085,Volatility
49400,1,0.998075496,-0.0019,Volatility
49401,1,0.993220777,-0.0068,Volatility
49402,1,0.990748642,-0.0093,Volatility
49403,1,1.003920315,0.0039,Volatility
49404,1,0.980622161,-0.0194,Volatility
49405,1,1.032843953,0.0328,Volatility
49406,1,0.990478312,-0.0095,Volatility
49407,1,1.028818813,0.0288,Volatility
49408,1,1.006200174,0.0062,Volatility
49409,1,0.982248703,-0.0178,Volatility
49410,1,0.988064697,-0.0119,Volatility
49411,1,1.001818788,0.0018,Volatility
49412,1,1.015296597,0.0153,Volatility
49413,1,1.012055544,0.0121,Volatility
49414,1,0.990720492,-0.0093,Volatility
49415,1,1.01517563,0.0152,Volatility
49416,1,0.990783184,-0.0092,Volatility
49417,1,0.979533637,-0.0205,Volatility
49418,1,1.0005076,0.0005,Volatility
49419,1,0.996757389,-0.0032,Volatility
49420,1,1.014318242,0.0143,Volatility
49421,1,0.975942043,-0.0241,Volatility
49422,1,1.006916693,0.0069,Volatility
49423,1,0.98047679,-0.0195,Volatility
49424,1,1.009685466,0.0097,Volatility
49425,1,0.993343162,-0.0067,Volatility
49426,1,1.01921399,0.0192,Volatility
49427,1,1.006534656,0.0065,Volatility
49428,1,0.990001101,-0.01,Volatility
49429,1,0.984286269,-0.0157,Volatility
49430,1,0.997118583,-0.0029,Volatility
49431,1,1.017935744,0.0179,Volatility
49432,1,1.019808228,0.0198,Volatility
49433,1,0.992697649,-0.0073,Volatility
49434,1,0.988995886,-0.011,Volatility
49435,1,1.012211963,0.0122,Volatility
49436,1,1.016095107,0.0161,Volatility
49437,1,0.99705313,-0.0029,Volatility
49438,1,1.005751839,0.0058,Volatility
49439,1,1.00309357,0.0031,Volatility
49440,1,0.999405872,-0.0006,Volatility
49441,1,1.00438454,0.0044,Volatility
49442,1,0.9896746,-0.0103,Volatility
49443,1,1.036934545,0.0369,Volatility
49444,1,1.025005505,0.025,Volatility
49445,1,0.99921978,-0.0008,Volatility
49446,1,1.001289292,0.0013,Volatility
49447,1,0.999914691,-0.0001,Volatility
49448,1,1.020493623,0.0205,Volatility
49449,1,1.00656515,0.0066,Volatility
49450,1,1.000526625,0.0005,Volatility
49451,1,1.000154467,0.0002,Volatility
49452,1,0.985729581,-0.0143,Volatility
49453,1,1.011636662,0.0116,Volatility
49454,1,0.994427739,-0.0056,Volatility
49455,1,0.991295572,-0.0087,Volatility
49456,1,1.019873607,0.0199,Volatility
49457,1,1.00166278,0.0017,Volatility
49458,1,0.995144471,-0.0049,Volatility
49459,1,0.998870929,-0.0011,Volatility
49460,1,0.994287483,-0.0057,Volatility
49461,1,1.002124121,0.0021,Volatility
49462,1,1.002030745,0.002,Volatility
49463,1,0.998289273,-0.0017,Volatility
49464,1,0.985121848,-0.0149,Volatility
49465,1,1.012976515,0.013,Volatility
49466,1,0.974559423,-0.0254,Volatility
49467,1,0.989293275,-0.0107,Volatility
49468,1,1.016531692,0.0165,Volatility
49469,1,0.996304216,-0.0037,Volatility
49470,1,0.993387233,-0.0066,Volatility
49471,1,0.991527253,-0.0085,Volatility
49472,1,1.009515181,0.0095,Volatility
49473,1,1.004507086,0.0045,Volatility
49474,1,0.98934925,-0.0107,Volatility
49475,1,0.9827521,-0.0172,Volatility
49476,1,1.021243503,0.0212,Volatility
49477,1,1.001325273,0.0013,Volatility
49478,1,1.013041587,0.013,Volatility
49479,1,0.97370218,-0.0263,Volatility
49480,1,0.996045378,-0.004,Volatility
49481,1,1.018345803,0.0183,Volatility
49482,1,0.985411515,-0.0146,Volatility
49483,1,0.999682945,-0.0003,Volatility
49484,1,0.999550345,-0.0004,Volatility
49485,1,0.982261218,-0.0177,Volatility
49486,1,1.024670222,0.0247,Volatility
49487,1,1.018423856,0.0184,Volatility
49488,1,1.014265959,0.0143,Volatility
49489,1,0.996892404,-0.0031,Volatility
49490,1,1.003821411,0.0038,Volatility
49491,1,0.970075287,-0.0299,Volatility
49492,1,1.02506726,0.0251,Volatility
49493,1,1.015777161,0.0158,Volatility
49494,1,0.966538117,-0.0335,Volatility
49495,1,1.010785224,0.0108,Volatility
49496,1,1.017678068,0.0177,Volatility
49497,1,1.001018187,0.001,Volatility
49498,1,1.001109276,0.0011,Volatility
49499,1,1.016859898,0.0169,Volatility
49500,1,0.987732799,-0.0123,Volatility
49501,1,0.97601673,-0.024,Volatility
49502,1,1.020784624,0.0208,Volatility
49503,1,0.986897424,-0.0131,Volatility
49504,1,0.9916746,-0.0083,Volatility
49505,1,0.984619964,-0.0154,Volatility
49506,1,1.005904243,0.0059,Volatility
49507,1,1.030639404,0.0306,Volatility
49508,1,1.007720022,0.0077,Volatility
49509,1,1.005746713,0.0057,Volatility
49510,1,0.997108085,-0.0029,Volatility
49511,1,1.001540499,0.0015,Volatility
49512,1,0.988710269,-0.0113,Volatility
49513,1,1.016352841,0.0164,Volatility
49514,1,1.022384393,0.0224,Volatility
49515,1,0.998581427,-0.0014,Volatility
49516,1,0.99391163,-0.0061,Volatility
49517,1,0.984015004,-0.016,Volatility
49518,1,1.011306781,0.0113,Volatility
49519,1,1.007642006,0.0076,Volatility
49520,1,0.99582874,-0.0042,Volatility
49521,1,1.021479564,0.0215,Volatility
49522,1,0.993372688,-0.0066,Volatility
49523,1,1.006500403,0.0065,Volatility
49524,1,0.973502335,-0.0265,Volatility
49525,1,1.018648796,0.0186,Volatility
49526,1,1.005035657,0.005,Volatility
49527,1,0.987524172,-0.0125,Volatility
49528,1,0.987259314,-0.0127,Volatility
49529,1,0.977309058,-0.0227,Volatility
49530,1,1.003289321,0.0033,Volatility
49531,1,1.001275541,0.0013,Volatility
49532,1,1.000825123,0.0008,Volatility
49533,1,0.997325516,-0.0027,Volatility
49534,1,0.9895374,-0.0105,Volatility
49535,1,1.01135585,0.0114,Volatility
49536,1,1.002539533,0.0025,Volatility
49537,1,0.99258571,-0.0074,Volatility
49538,1,0.995079569,-0.0049,Volatility
49539,1,0.995826607,-0.0042,Volatility
49540,1,0.988434414,-0.0116,Volatility
49541,1,0.977142847,-0.0229,Volatility
49542,1,1.02193673,0.0219,Volatility
49543,1,0.995484006,-0.0045,Volatility
49544,1,0.990354985,-0.0096,Volatility
49545,1,1.005936954,0.0059,Volatility
49546,1,0.991781587,-0.0082,Volatility
49547,1,0.975365661,-0.0246,Volatility
49548,1,1.004411436,0.0044,Volatility
49549,1,0.984021265,-0.016,Volatility
49550,1,0.974073729,-0.0259,Volatility
49551,1,0.986560672,-0.0134,Volatility
49552,1,0.993733136,-0.0063,Volatility
49553,1,0.973451097,-0.0265,Volatility
49554,1,0.986425433,-0.0136,Volatility
49555,1,1.007303713,0.0073,Volatility
49556,1,1.016289332,0.0163,Volatility
49557,1,0.989151486,-0.0108,Volatility
49558,1,0.997847827,-0.0022,Volatility
49559,1,1.0032394,0.0032,Volatility
49560,1,1.027794399,0.0278,Volatility
49561,1,0.974338679,-0.0257,Volatility
49562,1,0.995164525,-0.0048,Volatility
49563,1,0.984995037,-0.015,Volatility
49564,1,0.987317769,-0.0127,Volatility
49565,1,0.985231768,-0.0148,Volatility
49566,1,0.960467942,-0.0395,Volatility
49567,1,1.016874757,0.0169,Volatility
49568,1,1.00790038,0.0079,Volatility
49569,1,0.98557449,-0.0144,Volatility
49570,1,1.001832601,0.0018,Volatility
49571,1,1.004617915,0.0046,Volatility
49572,1,0.988704258,-0.0113,Volatility
49573,1,0.993737179,-0.0063,Volatility
49574,1,1.00857293,0.0086,Volatility
49575,1,1.002466489,0.0025,Volatility
49576,1,1.003786124,0.0038,Volatility
49577,1,0.989689234,-0.0103,Volatility
49578,1,0.998224806,-0.0018,Volatility
49579,1,0.999163869,-0.0008,Volatility
49580,1,1.019149992,0.0191,Volatility
49581,1,1.002461474,0.0025,Volatility
49582,1,0.985587091,-0.0144,Volatility
49583,1,0.991642823,-0.0084,Volatility
49584,1,0.996579134,-0.0034,Volatility
49585,1,1.010378149,0.0104,Volatility
49586,1,0.986767193,-0.0132,Volatility
49587,1,1.00801479,0.008,Volatility
49588,1,1.020588139,0.0206,Volatility
49589,1,0.983069696,-0.0169,Volatility
49590,1,0.980021194,-0.02,Volatility
49591,1,1.012646462,0.0126,Volatility
49592,1,1.006065884,0.0061,Volatility
49593,1,0.993529615,-0.0065,Volatility
49594,1,0.979685337,-0.0203,Volatility
49595,1,0.995303105,-0.0047,Volatility
49596,1,0.976287027,-0.0237,Volatility
49597,1,0.987725241,-0.0123,Volatility
49598,1,0.988032857,-0.012,Volatility
49599,1,1.0105376,0.0105,Volatility
49600,1,0.991319406,-0.0087,Volatility
49601,1,1.013956106,0.014,Volatility
49602,1,1.007693991,0.0077,Volatility
49603,1,1.014050941,0.0141,Volatility
49604,1,0.99315492,-0.0068,Volatility
49605,1,0.995914051,-0.0041,Volatility
49606,1,0.993151748,-0.0068,Volatility
49607,1,0.99727752,-0.0027,Volatility
49608,1,1.001190515,0.0012,Volatility
49609,1,1.017676092,0.0177,Volatility
49610,1,1.011437207,0.0114,Volatility
49611,1,1.008417819,0.0084,Volatility
49612,1,1.005896586,0.0059,Volatility
49613,1,0.982265269,-0.0177,Volatility
49614,1,0.985864515,-0.0141,Volatility
49615,1,0.996010112,-0.004,Volatility
49616,1,0.991951179,-0.008,Volatility
49617,1,1.017163779,0.0172,Volatility
49618,1,1.010576106,0.0106,Volatility
49619,1,0.988904638,-0.0111,Volatility
49620,1,0.999495055,-0.0005,Volatility
49621,1,0.997444339,-0.0026,Volatility
49622,1,0.962651227,-0.0373,Volatility
49623,1,1.003780368,0.0038,Volatility
49624,1,0.997319492,-0.0027,Volatility
49625,1,1.01123842,0.0112,Volatility
49626,1,0.998884437,-0.0011,Volatility
